type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.1.10-20,-16.37633217345047,-71.52008710578396,8187766.22553906,230808.886466941,False, , ,0, , , , , , 
TRACK,1.1.10-20,-16.37627446675573,-71.52003417461098,8187772.68438754,230814.464290752,False, , ,0, , , , , , 
TRACK,1.1.10-20,-16.37606415802822,-71.52027825577643,8187795.64373563,230788.088792139,False, , ,0, , , , , , 
TRACK,1.1.10-20,-16.37684441524872,-71.52099373308408,8187708.31310521,230712.693247243,False, , ,0, , , , , , 
TRACK,1.1.10-21, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-21,-16.37680994253947,-71.521249177811,8187711.79061481,230685.34487318,False, , ,0, , , , , , 
TRACK,1.1.10-21,-16.37692033654522,-71.52114145226153,8187699.71193523,230697.009914285,False, , ,0, , , , , , 
TRACK,1.1.10-21,-16.37675075668938,-71.5209792990858,8187718.70110604,230714.107181756,False, , ,0, , , , , , 
TRACK,1.1.10-21,-16.37637715602587,-71.5206290637168,8187760.52671365,230751.025686107,False, , ,0, , , , , , 
TRACK,1.1.10-21,-16.3761325577438,-71.52040136468226,8187787.90798412,230775.025298092,False, , ,0, , , , , , 
TRACK,1.1.10-21,-16.37603829245496,-71.52031046078989,8187798.46457258,230784.611290135,False, , ,0, , , , , , 
TRACK,1.1.10-21,-16.37592208676649,-71.52041488635585,8187811.19108151,230773.290968021,False, , ,0, , , , , , 
TRACK,1.1.10-21,-16.37610258506257,-71.52068317338936,8187790.85241843,230744.865336773,False, , ,0, , , , , , 
TRACK,1.1.10-21,-16.37622633029102,-71.52084361554731,8187776.93986251,230727.887859981,False, , ,0, , , , , , 
TRACK,1.1.10-21,-16.37668370992522,-71.521373710644,8187725.60046524,230671.861746275,False, , ,0, , , , , , 
TRACK,1.1.10-22, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-22,-16.37623683112376,-71.52000020479937,8187776.89604089,230818.043165092,False, , ,0, , , , , , 
TRACK,1.1.10-22,-16.37609409322064,-71.51986074019631,8187792.8833589,230832.752588601,False, , ,0, , , , , , 
TRACK,1.1.10-22,-16.37598144525709,-71.51974963005175,8187805.50183875,230844.472934234,False, , ,0, , , , , , 
TRACK,1.1.10-22,-16.37566002385566,-71.52002095291243,8187840.72626699,230815.033295478,False, , ,0, , , , , , 
TRACK,1.1.10-22,-16.3757432247266,-71.52016759791316,8187831.32070185,230799.474634444,False, , ,0, , , , , , 
TRACK,1.1.10-22,-16.37589497868308,-71.52035782547475,8187814.26787456,230779.35220645,False, , ,0, , , , , , 
TRACK,1.1.10-22,-16.3760171490357,-71.52025270530402,8187800.88194209,230790.754957565,False, , ,0, , , , , , 
TRACK,1.1.10-23, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-23,-16.3757411190561,-71.52025541154147,8187831.43735377,230790.086496961,False, , ,0, , , , , , 
TRACK,1.1.10-23,-16.37562813573252,-71.52006318517189,8187844.20056105,230810.475837004,False, , ,0, , , , , , 
TRACK,1.1.10-23,-16.37552240606446,-71.52015923142294,8187855.77840756,230800.065460484,False, , ,0, , , , , , 
TRACK,1.1.10-23,-16.37537172429652,-71.5202725468061,8187872.30994849,230787.74764284,False, , ,0, , , , , , 
TRACK,1.1.10-23,-16.3755884732994,-71.52057324961432,8187847.91504133,230755.907219887,False, , ,0, , , , , , 
TRACK,1.1.10-23,-16.37585472113078,-71.52038754538566,8187818.68532848,230776.120526731,False, , ,0, , , , , , 
TRACK,1.1.10-24, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-24,-16.3755417264798,-71.52061312267912,8187853.03744562,230751.581476023,False, , ,0, , , , , , 
TRACK,1.1.10-24,-16.37541693919491,-71.52041093471689,8187867.12070653,230773.019269549,False, , ,0, , , , , , 
TRACK,1.1.10-24,-16.3753387007813,-71.52028918269278,8187875.94388466,230785.924279178,False, , ,0, , , , , , 
TRACK,1.1.10-24,-16.37518070319171,-71.52039007437745,8187893.30182569,230774.924199419,False, , ,0, , , , , , 
TRACK,1.1.10-24,-16.37507402766329,-71.52047219479665,8187905.0028468,230766.000837147,False, , ,0, , , , , , 
TRACK,1.1.10-24,-16.37529165361841,-71.52079738296814,8187880.47834443,230731.544658788,False, , ,0, , , , , , 
TRACK,1.1.10-25, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-25,-16.37524933745124,-71.52082412223783,8187885.12765506,230728.628694378,False, , ,0, , , , , , 
TRACK,1.1.10-25,-16.37512426532356,-71.52062329192731,8187899.24066964,230749.921018355,False, , ,0, , , , , , 
TRACK,1.1.10-25,-16.37504005117918,-71.52049754833725,8187908.73072136,230763.244439468,False, , ,0, , , , , , 
TRACK,1.1.10-25,-16.37477627425209,-71.52067612285562,8187937.69634042,230743.796450266,False, , ,0, , , , , , 
TRACK,1.1.10-25,-16.37498444731847,-71.52100978272976,8187914.20708874,230708.42181027,False, , ,0, , , , , , 
TRACK,1.1.10-26, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-26,-16.37500440402261,-71.52045478737061,8187912.73389888,230767.765638785,False, , ,0, , , , , , 
TRACK,1.1.10-26,-16.37478623581942,-71.52013861541154,8187937.3064046,230801.257532335,False, , ,0, , , , , , 
TRACK,1.1.10-26,-16.37455081880737,-71.51978820732408,8187963.83384087,230838.38487788,False, , ,0, , , , , , 
TRACK,1.1.10-26,-16.37440592756047,-71.5195738672161,8187980.15879087,230861.094016932,False, , ,0, , , , , , 
TRACK,1.1.10-26,-16.37427204122601,-71.51936849869394,8187995.25347626,230882.859439261,False, , ,0, , , , , , 
TRACK,1.1.10-26,-16.37416749617722,-71.51919400089253,8188007.05887121,230901.365789389,False, , ,0, , , , , , 
TRACK,1.1.10-26,-16.37397655534418,-71.5192647940935,8188028.10387567,230893.537383819,False, , ,0, , , , , , 
TRACK,1.1.10-26,-16.37414364006341,-71.51961599191702,8188009.14050881,230856.231611775,False, , ,0, , , , , , 
TRACK,1.1.10-26,-16.37414245388448,-71.51971190102123,8188009.14466664,230845.979438798,False, , ,0, , , , , , 
TRACK,1.1.10-26,-16.37474731912396,-71.52063890607502,8187940.95129975,230747.734299887,False, , ,0, , , , , , 
TRACK,1.1.10-27, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-27,-16.37529528966563,-71.52024679921409,8187880.80609736,230790.394463071,False, , ,0, , , , , , 
TRACK,1.1.10-27,-16.37490903003756,-71.51967907945505,8187924.32135105,230850.54017504,False, , ,0, , , , , , 
TRACK,1.1.10-27,-16.3746311831851,-71.51927637801366,8187955.61538544,230893.198253504,False, , ,0, , , , , , 
TRACK,1.1.10-27,-16.37451055021008,-71.51910082902305,8187969.20324608,230911.794828236,False, , ,0, , , , , , 
TRACK,1.1.10-27,-16.3742155806426,-71.51918700847891,8188001.74476214,230902.179148769,False, , ,0, , , , , , 
TRACK,1.1.10-27,-16.37453709912154,-71.51969146012559,8187965.48101344,230848.706131077,False, , ,0, , , , , , 
TRACK,1.1.10-27,-16.37504263376238,-71.52042876873344,8187908.53603226,230770.598963183,False, , ,0, , , , , , 
TRACK,1.1.10-28, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-28,-16.37559521196591,-71.52002739737479,8187847.89297839,230814.255498263,False, , ,0, , , , , , 
TRACK,1.1.10-28,-16.3752461886127,-71.51952096722651,8187887.20452417,230867.901830084,False, , ,0, , , , , , 
TRACK,1.1.10-28,-16.37501102899633,-71.51917806886912,8187913.69339683,230904.226877769,False, , ,0, , , , , , 
TRACK,1.1.10-28,-16.37488039375976,-71.51897598986152,8187928.42375926,230925.645138631,False, , ,0, , , , , , 
TRACK,1.1.10-28,-16.37476005396241,-71.51903054355088,8187941.67413048,230919.649351441,False, , ,0, , , , , , 
TRACK,1.1.10-28,-16.37469271657276,-71.51905512318506,8187949.09639622,230916.929884485,False, , ,0, , , , , , 
TRACK,1.1.10-28,-16.37461410400429,-71.51908489350799,8187957.7600437,230913.640166625,False, , ,0, , , , , , 
TRACK,1.1.10-28,-16.37456243938233,-71.51909675224617,8187963.46405716,230912.301793722,False, , ,0, , , , , , 
TRACK,1.1.10-28,-16.37534720407011,-71.5201973869783,8187875.12423913,230795.746818841,False, , ,0, , , , , , 
TRACK,1.1.10-29, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-29,-16.37513700979527,-71.51880330230192,8187900.24298458,230944.453840688,False, , ,0, , , , , , 
TRACK,1.1.10-29,-16.37491651457178,-71.51895404781813,8187924.45394954,230928.039840105,False, , ,0, , , , , , 
TRACK,1.1.10-29,-16.37498480696014,-71.51904199999596,8187916.77678759,230918.733529192,False, , ,0, , , , , , 
TRACK,1.1.10-29,-16.37510010288577,-71.519214597032,8187903.78369877,230900.445168948,False, , ,0, , , , , , 
TRACK,1.1.10-29,-16.37525685890356,-71.51944636087518,8187886.12214466,230875.89019317,False, , ,0, , , , , , 
TRACK,1.1.10-29,-16.3755161176957,-71.5192368409607,8187857.69766182,230898.639096946,False, , ,0, , , , , , 
TRACK,1.1.10-30, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-30,-16.37633275997874,-71.51956081266349,8187766.85852748,230865.135643565,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.37612098461879,-71.51932935925763,8187790.61083708,230889.581720513,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.37588810633526,-71.51910085491893,8187816.69548307,230913.683685268,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.37564424465302,-71.51881362789386,8187844.07389268,230944.046721618,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.3754294410397,-71.51858112018859,8187868.16273878,230968.601494853,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.37532673536306,-71.5186660446757,8187879.42060875,230959.384017491,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.37517440063555,-71.51877281381651,8187896.14389832,230947.76369858,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.37528795783143,-71.51888335692101,8187883.42558242,230936.105095858,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.3755383088887,-71.51915139076175,8187855.35418192,230907.802223807,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.37583501562722,-71.5194907881598,8187822.0561259,230871.935984693,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.37626972271805,-71.51995348725473,8187773.31660226,230823.081360127,False, , ,0, , , , , , 
TRACK,1.1.10-30,-16.37648128235393,-71.51970713739652,8187750.22174216,230849.700980004,False, , ,0, , , , , , 
TRACK,1.1.10-31, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-31,-16.37653103615644,-71.51920309331244,8187745.38187727,230903.639726427,False, , ,0, , , , , , 
TRACK,1.1.10-31,-16.37631170161768,-71.51897945992897,8187769.96064308,230927.239653984,False, , ,0, , , , , , 
TRACK,1.1.10-31,-16.37610541134253,-71.51877454021125,8187793.07045353,230948.857493982,False, , ,0, , , , , , 
TRACK,1.1.10-31,-16.37574027190697,-71.51835221231895,8187834.05438795,230993.493167593,False, , ,0, , , , , , 
TRACK,1.1.10-31,-16.37546980315708,-71.51854652538007,8187863.74014578,230972.35429405,False, , ,0, , , , , , 
TRACK,1.1.10-31,-16.37555755510727,-71.51864103604511,8187853.89996196,230962.373766617,False, , ,0, , , , , , 
TRACK,1.1.10-31,-16.37569602960023,-71.51879136237977,8187838.37035229,230946.497491801,False, , ,0, , , , , , 
TRACK,1.1.10-31,-16.37590083273875,-71.51901657273758,8187815.39828756,230922.708962204,False, , ,0, , , , , , 
TRACK,1.1.10-31,-16.37614431914691,-71.51928505890155,8187788.08623093,230894.348437912,False, , ,0, , , , , , 
TRACK,1.1.10-31,-16.37650642765474,-71.51966063655915,8187747.49959444,230854.705362124,False, , ,0, , , , , , 
TRACK,1.1.10-31,-16.37673007399038,-71.51941227525313,8187723.0692658,230881.556492071,False, , ,0, , , , , , 
TRACK,1.1.10-32, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.10-32,-16.37665748425922,-71.51877484003578,8187731.95067604,230949.58349702,False, , ,0, , , , , , 
TRACK,1.1.10-32,-16.37647987494499,-71.51858870778655,8187751.86032796,230969.23275533,False, , ,0, , , , , , 
TRACK,1.1.10-32,-16.37633822297993,-71.51842654315699,8187767.75739345,230986.369842157,False, , ,0, , , , , , 
TRACK,1.1.10-32,-16.37605794677854,-71.51811383542493,8187799.20087536,231019.406178171,False, , ,0, , , , , , 
TRACK,1.1.10-32,-16.37580174911237,-71.51831003005366,8187827.3042204,230998.085865302,False, , ,0, , , , , , 
TRACK,1.1.10-32,-16.37596269064979,-71.51849117373634,8187809.24649196,230978.946782506,False, , ,0, , , , , , 
TRACK,1.1.10-32,-16.3763987735259,-71.51897239678645,8187760.33037085,230928.11410467,False, , ,0, , , , , , 
TRACK,1.1.10-32,-16.37676383104901,-71.51935215801248,8187719.41176754,230888.027961143,False, , ,0, , , , , , 
TRACK,1.1.10-32,-16.37701294896691,-71.51911980531801,8187692.14025225,230913.20306075,False, , ,0, , , , , , 
TRACK,1.1.11-1, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.11-1,-16.37492083700701,-71.52196052670298,8187919.98779752,230606.721357655,False, , ,0, , , , , , 
TRACK,1.1.11-1,-16.37441084687416,-71.52107378025401,8187977.62494158,230700.793677178,False, , ,0, , , , , , 
TRACK,1.1.11-1,-16.37411566314742,-71.52126667029749,8188010.04854839,230679.772376539,False, , ,0, , , , , , 
TRACK,1.1.11-1,-16.37460903948226,-71.52214437877838,8187954.26262134,230586.643059365,False, , ,0, , , , , , 
TRACK,1.1.11-2, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.11-2,-16.37528468152507,-71.52173323599737,8187880.00853305,230631.51374468,False, , ,0, , , , , , 
TRACK,1.1.11-2,-16.37501281075218,-71.52126130334374,8187910.73330611,230681.578938018,False, , ,0, , , , , , 
TRACK,1.1.11-2,-16.37477201868945,-71.52085886534729,8187937.92506251,230724.259555848,False, , ,0, , , , , , 
TRACK,1.1.11-2,-16.37448632711531,-71.52103505013973,8187969.31997696,230705.036783267,False, , ,0, , , , , , 
TRACK,1.1.11-2,-16.37498899317149,-71.52191179078208,8187912.50696816,230612.023821143,False, , ,0, , , , , , 
TRACK,1.1.11-3, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.11-3,-16.37439865002955,-71.52022403084671,8187980.10235507,230791.596112921,False, , ,0, , , , , , 
TRACK,1.1.11-3,-16.37407430416286,-71.5197079931678,8188016.69463136,230846.303503177,False, , ,0, , , , , , 
TRACK,1.1.11-3,-16.37385265987982,-71.51991808296991,8188040.95407096,230823.545146646,False, , ,0, , , , , , 
TRACK,1.1.11-3,-16.37412164701303,-71.52040245729383,8188010.53244489,230772.145773305,False, , ,0, , , , , , 
TRACK,1.1.11-4, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.11-4,-16.37437278564264,-71.52101464818364,8187981.91710929,230707.061271495,False, , ,0, , , , , , 
TRACK,1.1.11-4,-16.37404018148931,-71.52043484256272,8188019.50845935,230768.572590035,False, , ,0, , , , , , 
TRACK,1.1.11-4,-16.37379539047622,-71.5200025039496,8188047.18236444,230814.443749205,False, , ,0, , , , , , 
TRACK,1.1.11-4,-16.37351500975131,-71.52020362724281,8188077.95632133,230792.562965785,False, , ,0, , , , , , 
TRACK,1.1.11-4,-16.37409030109554,-71.52119510125402,8188012.95130706,230687.386666443,False, , ,0, , , , , , 
TRACK,1.1.11-5, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.11-5,-16.37408005080466,-71.51961665700109,8188016.17952592,230856.073197704,False, , ,0, , , , , , 
TRACK,1.1.11-5,-16.37390751908082,-71.51933607588845,8188035.65230946,230885.824144655,False, , ,0, , , , , , 
TRACK,1.1.11-5,-16.37378455791879,-71.51944648491573,8188049.11883659,230873.85501355,False, , ,0, , , , , , 
TRACK,1.1.11-5,-16.37357937807568,-71.51962362457547,8188071.5992301,230854.640921179,False, , ,0, , , , , , 
TRACK,1.1.11-5,-16.37331487521734,-71.51985501912263,8188100.57526372,230829.546653342,False, , ,0, , , , , , 
TRACK,1.1.11-5,-16.3734722295935,-71.52012438677681,8188082.79754793,230800.973271422,False, , ,0, , , , , , 
TRACK,1.1.11-5,-16.37373795787885,-71.51991827604597,8188053.65235314,230823.366967139,False, , ,0, , , , , , 
TRACK,1.1.12-1, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.12-1,-16.37606515881384,-71.52447066529041,8187789.96778195,230340.018721733,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37620324613223,-71.52436231460504,8187774.82417831,230351.788940812,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37634779563422,-71.52414530189162,8187759.10949559,230375.181487064,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37625153191713,-71.5240909736233,8187769.83895013,230380.855460282,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37611518367282,-71.52403935747898,8187785.00252835,230386.184422029,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37603844632794,-71.52399972374765,8187793.55070916,230390.314768321,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37582385983572,-71.52364679140186,8187817.7761806,230427.739889078,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37569430565281,-71.52341130889214,8187832.43175053,230452.729351858,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37562703715923,-71.52328828288096,8187840.04236154,230465.785487513,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37534161034067,-71.52346170952565,8187871.41144312,230446.857515674,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37568357566297,-71.52403486166764,8187832.79150585,230386.071058466,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37591565239065,-71.52443617880186,8187806.56534912,230343.498789187,False, , ,0, , , , , , 
TRACK,1.1.12-1,-16.37597463179776,-71.52452233124222,8187799.92132352,230334.372237098,False, , ,0, , , , , , 
TRACK,1.1.12-2, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.12-2,-16.37612624342467,-71.5239715698599,8187783.86815375,230393.444571065,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.37618738850713,-71.52398313017757,8187777.08347127,230392.293170895,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.3762303665893,-71.52395494874754,8187772.36283254,230395.364248094,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.37627789654518,-71.523915000971,8187767.15388784,230399.699136722,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.37632999780976,-71.52386560659318,8187761.45140376,230405.049935332,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.37636388596702,-71.52381391569986,8187757.76832853,230410.621116863,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.37638406409143,-71.52375997087567,8187755.60607323,230416.41432666,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.3763723384869,-71.52368753772967,8187757.00040971,230424.139614138,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.37630146646758,-71.52359021920152,8187764.97584816,230434.443202108,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.37612915490317,-71.52331661316912,8187784.41568151,230463.448307836,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.3759701596473,-71.52305995882357,8187802.35872228,230490.660033226,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.37567267647914,-71.52326840558715,8187835.01606329,230467.972692118,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.37583495389457,-71.52353842582964,8187816.69188212,230439.336943126,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.3760517041085,-71.52391817102571,8187792.19127423,230399.049116103,False, , ,0, , , , , , 
TRACK,1.1.12-2,-16.37609010445688,-71.52396231986914,8187787.88135878,230394.383457642,False, , ,0, , , , , , 
TRACK,1.1.12-3, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.12-3,-16.37593913802474,-71.52302746594833,8187805.83624457,230494.09010537,False, , ,0, , , , , , 
TRACK,1.1.12-3,-16.37581315772211,-71.52277880709401,8187820.11356586,230520.492748914,False, , ,0, , , , , , 
TRACK,1.1.12-3,-16.37550147886464,-71.52300010524914,8187854.32546386,230496.412399338,False, , ,0, , , , , , 
TRACK,1.1.12-3,-16.37563577461855,-71.52321336950122,8187839.17451942,230473.804032698,False, , ,0, , , , , , 
TRACK,1.1.12-4, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.12-4,-16.37557917358434,-71.52323945894246,8187845.40613194,230470.937815166,False, , ,0, , , , , , 
TRACK,1.1.12-4,-16.37541507337197,-71.52291612118165,8187864.00285116,230505.269547796,False, , ,0, , , , , , 
TRACK,1.1.12-4,-16.37517560666194,-71.52254197384134,8187891.01071703,230544.928090328,False, , ,0, , , , , , 
TRACK,1.1.12-4,-16.37497812090112,-71.52216873192914,8187913.36961985,230584.547672688,False, , ,0, , , , , , 
TRACK,1.1.12-4,-16.37491356548335,-71.52205671020252,8187920.66517047,230596.4315156,False, , ,0, , , , , , 
TRACK,1.1.12-4,-16.37465365033176,-71.52223702945577,8187949.20082404,230576.802108844,False, , ,0, , , , , , 
TRACK,1.1.12-4,-16.37532252994723,-71.52338855297062,8187873.62096591,230454.650045127,False, , ,0, , , , , , 
TRACK,1.1.13-1, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.13-1,-16.37765667792668,-71.52647737019559,8187611.10452059,230127.740094983,False, , ,0, , , , , , 
TRACK,1.1.13-1,-16.37741501844219,-71.52616483220885,8187638.27406633,230160.810158487,False, , ,0, , , , , , 
TRACK,1.1.13-1,-16.37724366154602,-71.52597299766849,8187657.49992936,230181.076757489,False, , ,0, , , , , , 
TRACK,1.1.13-1,-16.37701817848654,-71.52571741448725,8187682.80278331,230208.082096266,False, , ,0, , , , , , 
TRACK,1.1.13-1,-16.37679079009191,-71.5259292139681,8187707.6952679,230185.132573814,False, , ,0, , , , , , 
TRACK,1.1.13-1,-16.37742976343561,-71.52665917411493,8187635.98434678,230107.996998862,False, , ,0, , , , , , 
TRACK,1.1.13-2, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.13-2,-16.37814115690171,-71.52603622052989,8187558.054684,230175.555727002,False, , ,0, , , , , , 
TRACK,1.1.13-2,-16.3782728992092,-71.52587242385768,8187543.68733363,230193.243076557,False, , ,0, , , , , , 
TRACK,1.1.13-2,-16.37800706644685,-71.52571545988971,8187573.32618869,230209.652675918,False, , ,0, , , , , , 
TRACK,1.1.13-2,-16.37791016427514,-71.5258274863595,8187583.90524654,230197.546292408,False, , ,0, , , , , , 
TRACK,1.1.13-2,-16.37775327519527,-71.52597120474601,8187601.0832822,230181.970177174,False, , ,0, , , , , , 
TRACK,1.1.13-2,-16.37750324828183,-71.52619973788399,8187628.45978204,230157.201080746,False, , ,0, , , , , , 
TRACK,1.1.13-2,-16.37769829838671,-71.52642442216337,8187606.56714741,230133.456309091,False, , ,0, , , , , , 
TRACK,1.1.13-2,-16.37790138949059,-71.52624911489704,8187584.3161414,230152.472202512,False, , ,0, , , , , , 
TRACK,1.1.13-3, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.13-3,-16.37765885874891,-71.52590925338268,8187611.61843246,230188.461279723,False, , ,0, , , , , , 
TRACK,1.1.13-3,-16.3775277854797,-71.52579589850743,8187626.28016885,230200.395726379,False, , ,0, , , , , , 
TRACK,1.1.13-3,-16.37737722712059,-71.52569650223192,8187643.08052381,230210.811515645,False, , ,0, , , , , , 
TRACK,1.1.13-3,-16.37713498416295,-71.52557336721277,8187670.0627708,230223.638196129,False, , ,0, , , , , , 
TRACK,1.1.13-3,-16.3770533028852,-71.52566342910184,8187678.98594286,230213.900230762,False, , ,0, , , , , , 
TRACK,1.1.13-3,-16.37720442693028,-71.52584172376372,8187662.01808413,230195.052817117,False, , ,0, , , , , , 
TRACK,1.1.13-3,-16.37746597974346,-71.52614311465983,8187632.6610438,230163.201435312,False, , ,0, , , , , , 
TRACK,1.1.13-3,-16.37770095854136,-71.52594958028709,8187606.90397721,230184.209269659,False, , ,0, , , , , , 
TRACK,1.1.13-4, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.13-4,-16.37795963973595,-71.52567822028593,8187578.6262752,230213.567389349,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.37788446211144,-71.52561704879078,8187587.03045995,230220.001638934,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.37776406566548,-71.52552495413821,8187600.4818942,230229.678578438,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.37755838535832,-71.52540141211935,8187623.41684395,230242.5990849,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.377337604997,-71.52525356028582,8187648.05580813,230258.096976843,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.37726525415317,-71.5253507697668,8187655.93652605,230247.607973356,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.37715635183724,-71.5255122162022,8187667.77844985,230230.203219942,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.37723158366927,-71.52556072776449,8187659.3850991,230225.122060547,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.37737645500527,-71.52565742251838,8187643.21795189,230214.987149399,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.37754179035673,-71.52577021450922,8187624.76384005,230203.160021163,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.37775014776551,-71.52591240596502,8187601.50768765,230188.250058106,False, , ,0, , , , , , 
TRACK,1.1.13-4,-16.3778750897149,-71.52578953955599,8187587.83877617,230201.553597839,False, , ,0, , , , , , 
TRACK,1.1.13-5, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.13-5,-16.37839569392152,-71.52548902771046,8187530.60247006,230234.38794632,False, , ,0, , , , , , 
TRACK,1.1.13-5,-16.37815519064533,-71.52534311383235,8187557.42238877,230249.651469962,False, , ,0, , , , , , 
TRACK,1.1.13-5,-16.37790230246576,-71.52517018382076,8187585.64932134,230267.785361467,False, , ,0, , , , , , 
TRACK,1.1.13-5,-16.37751650388452,-71.52492265287104,8187628.68979292,230293.709406526,False, , ,0, , , , , , 
TRACK,1.1.13-5,-16.37735359996683,-71.52520758633315,8187646.34611625,230263.032524484,False, , ,0, , , , , , 
TRACK,1.1.13-5,-16.37780692797504,-71.52549599249481,8187595.77513043,230232.832902899,False, , ,0, , , , , , 
TRACK,1.1.13-5,-16.3783006385043,-71.52582787006767,8187540.67556367,230198.04300138,False, , ,0, , , , , , 
TRACK,1.1.13-5,-16.3784784199369,-71.52553897151267,8187521.37753455,230229.164074071,False, , ,0, , , , , , 
TRACK,1.1.13-6, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,1.1.13-6,-16.37713542723905,-71.52466160131341,8187671.22541998,230321.085097096,False, , ,0, , , , , , 
TRACK,1.1.13-6,-16.37689512012458,-71.52451798558644,8187698.02047447,230336.103498067,False, , ,0, , , , , , 
TRACK,1.1.13-6,-16.37670341880512,-71.5243986301064,8187719.40216842,230348.595977068,False, , ,0, , , , , , 
TRACK,1.1.13-6,-16.37652756571109,-71.52465880367838,8187738.5250725,230320.547470152,False, , ,0, , , , , , 
TRACK,1.1.13-6,-16.37676220666679,-71.52482105494408,8187712.33254367,230303.529547779,False, , ,0, , , , , , 
TRACK,1.1.13-6,-16.37729298159052,-71.5251594155948,8187653.1211573,230268.097384926,False, , ,0, , , , , , 
TRACK,1.1.13-6,-16.37744619127839,-71.52488049298241,8187636.53008033,230298.118509022,False, , ,0, , , , , , 
