id,gravity_model,bfca,sfca_2
1601130057,0,0,0
1601130063,3.3326635183289604e-6,1.938871843179514e-7,0
1601130064,0,0,0
1601130065,2.5018099338739136e-5,6.188206253409028e-6,0
1601130066,0.6721612004329385,0.1660832490363854,0.16666666666666666
1601130069,135.4301483466766,4.787326127674799,4.785714285714286
1601130070,236.09522584500007,4.960401428689195,5.017543859649123
1601130072,0,0,0
1601130074,1.037319197438679,0.18597598691727282,0.18518518518518517
1601130077,0,0,0
1601130078,6.939421977484132e-7,5.60082729256445e-7,0
1601130079,0.1666963437756829,0.3067619300714437,0.3076923076923077
1601130082,0.006783322661801618,0.011179369363663877,0
1601130084,0,0,0
1601130086,0.7357588823428847,0.3333333333333333,0.3333333333333333
1601130088,1.0392807220823268e-6,8.360642672716267e-7,0
1601130089,4.124942758712166e-4,6.798181511148434e-4,0
1601130090,0,0,0
1601130092,0,0,0
1601130093,49.66402026940279,4.655151812973907,4.655172413793103
1601130095,158.11081105945826,6.025329827797376,6
1601130097,166.47681874407337,5.2216578939180955,5.017241379310345
1601130098,38.79385803033965,3.03542449255722,3.545454545454546
1601130099,3.7729876097139114e-5,4.928783771232215e-6,0
1601130100,1.5904321949416988e-7,Inf,0
1601130101,207.51151495356788,7.5049802670012555,7
